dataset,method,role,metric,status,n,mean,sample_std,bootstrap_ci95_low,bootstrap_ci95_high,seeds
DIOR,B,student,delta_A,complete_low_power,3,-0.016458819309870403,0.002175425248536283,-0.01805805166562398,-0.013981610536575317,"42,43,44"
DIOR,B,student,rPC_percent,complete_low_power,3,86.37724948780708,0.7376827219619183,85.83495272167563,87.2172664509189,"42,43,44"
DIOR,B,student,method_clean_normalized_percent,complete_low_power,3,92.33079843601081,0.6582711708410632,91.57288398712143,92.75970764223798,"42,43,44"
DIOR,B,student,clean_mAP50,complete_low_power,3,0.2759048243363698,0.004309425825690637,0.2731790244579315,0.2808730900287628,"42,43,44"
DIOR,B,student,clean_delta_A,complete_low_power,3,-0.018995026747385662,0.004309425825690638,-0.021720826625823975,-0.014026761054992676,"42,43,44"
DIOR,C,student,mPC,complete_low_power,3,0.250947289996677,0.0011701569121344516,0.24979868531227112,0.2521378695964813,"42,43,44"
DIOR,C,student,delta_A,complete_low_power,3,-0.020237909422980416,0.0011701569121344518,-0.021386514107386272,-0.019047329823176067,"42,43,44"
DIOR,C,student,rPC_percent,complete_low_power,3,85.09576694408183,0.3967980681692887,84.70627719690674,85.49949030827786,"42,43,44"
DIOR,C,student,method_clean_normalized_percent,complete_low_power,3,94.02348276401159,1.7986430696893592,92.2085314937133,95.80536151384727,"42,43,44"
DIOR,C,student,clean_mAP50,complete_low_power,3,0.266979585091273,0.006356594676060773,0.2607356011867523,0.2734431028366089,"42,43,44"
DIOR,C,student,clean_delta_A,complete_low_power,3,-0.027920265992482502,0.006356594676060773,-0.034164249897003174,-0.021456748247146606,"42,43,44"
DIOR,D,student,mPC,complete_low_power,3,0.19359941118293336,0.005774511386641676,0.18917085727055868,0.20013062159220377,"42,43,44"
DIOR,D,student,delta_A,complete_low_power,3,-0.077585788236724,0.005774511386641681,-0.08201434214909871,-0.07105457782745361,"42,43,44"
DIOR,D,student,rPC_percent,complete_low_power,3,65.64920615302331,1.9581262470701029,64.14749162312451,67.86392765432899,"42,43,44"
DIOR,D,student,method_clean_normalized_percent,complete_low_power,3,93.41279760329853,1.5202311739588348,92.30939725227101,95.14686133173944,"42,43,44"
DIOR,D,student,clean_mAP50,complete_low_power,3,0.2073234568039576,0.00844055403496,0.1988198608160019,0.21569952368736267,"42,43,44"
DIOR,D,student,clean_delta_A,complete_low_power,3,-0.08757639427979787,0.00844055403496,-0.0960799902677536,-0.07920032739639282,"42,43,44"
DIOR,E,student,mPC,complete_low_power,3,0.2526771277189255,0.00701442260589355,0.24579152961572012,0.2598136415084203,"42,43,44"
DIOR,E,student,delta_A,complete_low_power,3,-0.018508071700731914,0.007014422605893562,-0.025393669803937275,-0.011371557911237081,"42,43,44"
DIOR,E,student,rPC_percent,complete_low_power,3,85.6823517510566,2.3785778731713796,83.34745803106969,88.1023305212283,"42,43,44"
DIOR,E,student,method_clean_normalized_percent,complete_low_power,3,95.00872974887334,1.5359219377298081,93.50525346787462,96.57516139195842,"42,43,44"
DIOR,E,student,clean_mAP50,complete_low_power,3,0.2660372157891591,0.010153143351326692,0.25450801849365234,0.27364423871040344,"42,43,44"
DIOR,E,student,clean_delta_A,complete_low_power,3,-0.028862635294596355,0.010153143351326692,-0.04039183259010315,-0.02125561237335205,"42,43,44"
DIOR,F,student,mPC,complete_low_power,3,0.17930844260586631,0.0043270953691029596,0.1757169465223948,0.18411244948705038,"42,43,44"
DIOR,F,student,delta_A,complete_low_power,3,-0.09187675681379105,0.004327095369102952,-0.09546825289726257,-0.08707274993260701,"42,43,44"
DIOR,F,student,rPC_percent,complete_low_power,3,60.80316485305391,1.4673101234879962,59.585295101586475,62.43219479780612,"42,43,44"
DIOR,F,student,method_clean_normalized_percent,complete_low_power,3,90.11489888977496,4.449052582346651,87.27993401519642,95.24267774385021,"42,43,44"
DIOR,F,student,clean_mAP50,complete_low_power,3,0.1991476813952128,0.005432032782505479,0.1933087706565857,0.2040514051914215,"42,43,44"
DIOR,F,student,clean_delta_A,complete_low_power,3,-0.09575216968854268,0.005432032782505479,-0.1015910804271698,-0.09084844589233398,"42,43,44"
