dataset,domain,method,seed,role,class_name,AP50,precision,historical_AP50,eval_AP50,status,evidence
DIOR,clean,A,42,source,expressway-service-area,0.281,printed class_ap.txt (typically 3 decimals),0.281,0.281,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,expressway-toll-station,0.198,printed class_ap.txt (typically 3 decimals),0.198,0.198,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,dam,0.021,printed class_ap.txt (typically 3 decimals),0.021,0.021,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,golffield,0.277,printed class_ap.txt (typically 3 decimals),0.277,0.277,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,groundtrackfield,0.248,printed class_ap.txt (typically 3 decimals),0.248,0.248,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,harbor,0.118,printed class_ap.txt (typically 3 decimals),0.118,0.118,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,overpass,0.179,printed class_ap.txt (typically 3 decimals),0.179,0.179,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,ship,0.703,printed class_ap.txt (typically 3 decimals),0.703,0.703,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,stadium,0.264,printed class_ap.txt (typically 3 decimals),0.264,0.264,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,storagetank,0.485,printed class_ap.txt (typically 3 decimals),0.485,0.485,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,tenniscourt,0.618,printed class_ap.txt (typically 3 decimals),0.618,0.618,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,trainstation,0.081,printed class_ap.txt (typically 3 decimals),0.081,0.081,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,vehicle,0.303,printed class_ap.txt (typically 3 decimals),0.303,0.303,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,A,42,source,windmill,0.195,printed class_ap.txt (typically 3 decimals),0.195,0.195,complete,/home/zechuan/iraod_artifacts/comparison/dior/clean/seed_42/0f98a48/methods/A/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,airplane,0.488,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,airport,0.045,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,baseballfield,0.533,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,basketballcourt,0.38,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,bridge,0.113,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,chimney,0.427,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,expressway-service-area,0.285,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,expressway-toll-station,0.199,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,dam,0.032,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,golffield,0.28,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,groundtrackfield,0.248,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,harbor,0.139,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,overpass,0.179,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,ship,0.702,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,stadium,0.268,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,storagetank,0.482,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,tenniscourt,0.62,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,trainstation,0.09,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,vehicle,0.305,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,42,ema,windmill,0.191,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_42/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,airplane,0.489,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,airport,0.03,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,baseballfield,0.532,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,basketballcourt,0.38,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,bridge,0.113,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,chimney,0.429,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,expressway-service-area,0.277,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,expressway-toll-station,0.198,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,golffield,0.285,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,groundtrackfield,0.249,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,harbor,0.108,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,overpass,0.179,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,ship,0.702,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,stadium,0.262,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,storagetank,0.48,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,tenniscourt,0.62,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,trainstation,0.084,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,vehicle,0.304,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,43,ema,windmill,0.188,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_43/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,airplane,0.488,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,airport,0.045,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,baseballfield,0.532,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,basketballcourt,0.378,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,bridge,0.079,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,chimney,0.424,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,expressway-service-area,0.281,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,expressway-toll-station,0.198,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,dam,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,golffield,0.281,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,groundtrackfield,0.248,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,harbor,0.111,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,overpass,0.179,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,ship,0.702,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,stadium,0.264,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,storagetank,0.481,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,tenniscourt,0.619,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,trainstation,0.087,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,vehicle,0.305,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,B_REG,44,ema,windmill,0.193,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/dior/clean/seed_44/methods/B_REG/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,airplane,0.474,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,airport,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,baseballfield,0.529,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,basketballcourt,0.37,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,bridge,0.089,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,chimney,0.438,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,expressway-service-area,0.272,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,expressway-toll-station,0.188,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,dam,0.024,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,golffield,0.257,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,groundtrackfield,0.252,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,harbor,0.089,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,overpass,0.181,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,ship,0.698,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,stadium,0.265,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,storagetank,0.474,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,tenniscourt,0.617,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,trainstation,0.13,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,vehicle,0.298,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,42,ema,windmill,0.206,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_42/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,43,ema,airplane,0.472,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_43/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,43,ema,airport,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_43/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,43,ema,baseballfield,0.53,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_43/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,43,ema,basketballcourt,0.372,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_43/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
DIOR,clean,F_text_only,43,ema,bridge,0.097,printed class_ap.txt (typically 3 decimals),,,complete,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/dior/clean/seed_43/methods/F_text_only/ddp2/eval_full_clean_ids_v1/class_ap.txt
