dataset,domain,method,seed,role,class_name,AP50,precision,historical_AP50,eval_AP50,status,evidence
RSAR,point_target,E,43,ema,car,0.753,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,E,43,ema,tank,0.152,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,E,43,ema,bridge,0.352,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,E,43,ema,harbor,0.397,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,E,44,ema,ship,0.738,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,E,44,ema,aircraft,0.628,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,E,44,ema,car,0.764,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,E,44,ema,tank,0.137,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,E,44,ema,bridge,0.346,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,E,44,ema,harbor,0.41,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/E/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,42,ema,ship,0.748,printed class_ap.txt (typically 3 decimals),0.748,0.748,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,42,ema,aircraft,0.626,printed class_ap.txt (typically 3 decimals),0.626,0.626,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,42,ema,car,0.736,printed class_ap.txt (typically 3 decimals),0.736,0.736,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,42,ema,tank,0.151,printed class_ap.txt (typically 3 decimals),0.151,0.151,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,42,ema,bridge,0.369,printed class_ap.txt (typically 3 decimals),0.369,0.369,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,42,ema,harbor,0.418,printed class_ap.txt (typically 3 decimals),0.418,0.418,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_42/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,43,ema,ship,0.747,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,43,ema,aircraft,0.597,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,43,ema,car,0.741,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,43,ema,tank,0.158,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,43,ema,bridge,0.365,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,43,ema,harbor,0.398,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_43/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,44,ema,ship,0.751,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,44,ema,aircraft,0.585,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,44,ema,car,0.752,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,44,ema,tank,0.161,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,44,ema,bridge,0.37,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,point_target,F,44,ema,harbor,0.414,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/point_target/seed_44/0f98a48/methods/F/ddp2/eval_full_point_target_ids_v1/class_ap.txt
RSAR,noise_suppression,A,42,source,ship,0.466,printed class_ap.txt (typically 3 decimals),0.466,0.466,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,A,42,source,aircraft,0.051,printed class_ap.txt (typically 3 decimals),0.051,0.051,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,A,42,source,car,0.0,printed class_ap.txt (typically 3 decimals),0.0,0.0,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,A,42,source,tank,0.001,printed class_ap.txt (typically 3 decimals),0.001,0.001,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,A,42,source,bridge,0.346,printed class_ap.txt (typically 3 decimals),0.346,0.346,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,A,42,source,harbor,0.116,printed class_ap.txt (typically 3 decimals),0.116,0.116,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,42,ema,ship,0.519,printed class_ap.txt (typically 3 decimals),0.519,0.519,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,42,ema,aircraft,0.104,printed class_ap.txt (typically 3 decimals),0.104,0.104,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,42,ema,car,0.0,printed class_ap.txt (typically 3 decimals),0.0,0.0,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,42,ema,tank,0.001,printed class_ap.txt (typically 3 decimals),0.001,0.001,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,42,ema,bridge,0.347,printed class_ap.txt (typically 3 decimals),0.347,0.347,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,42,ema,harbor,0.113,printed class_ap.txt (typically 3 decimals),0.113,0.113,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,43,ema,ship,0.521,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,43,ema,aircraft,0.108,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,43,ema,car,0.0,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,43,ema,tank,0.002,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,43,ema,bridge,0.339,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,43,ema,harbor,0.097,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,44,ema,ship,0.523,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,44,ema,aircraft,0.044,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,44,ema,car,0.0,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,44,ema,tank,0.001,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,44,ema,bridge,0.354,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,B,44,ema,harbor,0.095,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/B/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,42,ema,ship,0.525,printed class_ap.txt (typically 3 decimals),0.525,0.525,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,42,ema,aircraft,0.114,printed class_ap.txt (typically 3 decimals),0.114,0.114,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,42,ema,car,0.0,printed class_ap.txt (typically 3 decimals),0.0,0.0,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,42,ema,tank,0.004,printed class_ap.txt (typically 3 decimals),0.004,0.004,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,42,ema,bridge,0.343,printed class_ap.txt (typically 3 decimals),0.343,0.343,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,42,ema,harbor,0.13,printed class_ap.txt (typically 3 decimals),0.13,0.13,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,43,ema,ship,0.532,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,43,ema,aircraft,0.076,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,43,ema,car,0.0,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,43,ema,tank,0.002,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,43,ema,bridge,0.34,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,43,ema,harbor,0.144,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,44,ema,ship,0.529,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,44,ema,aircraft,0.075,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,44,ema,car,0.0,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,44,ema,tank,0.003,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,44,ema,bridge,0.345,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,C,44,ema,harbor,0.137,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/C/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,42,ema,ship,0.46,printed class_ap.txt (typically 3 decimals),0.46,0.46,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,42,ema,aircraft,0.099,printed class_ap.txt (typically 3 decimals),0.099,0.099,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,42,ema,car,0.0,printed class_ap.txt (typically 3 decimals),0.0,0.0,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,42,ema,tank,0.001,printed class_ap.txt (typically 3 decimals),0.001,0.001,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,42,ema,bridge,0.324,printed class_ap.txt (typically 3 decimals),0.324,0.324,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,42,ema,harbor,0.107,printed class_ap.txt (typically 3 decimals),0.107,0.107,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,43,ema,ship,0.475,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,43,ema,aircraft,0.104,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,43,ema,car,0.0,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,43,ema,tank,0.0,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,43,ema,bridge,0.331,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,43,ema,harbor,0.127,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,44,ema,ship,0.477,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,44,ema,aircraft,0.105,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,44,ema,car,0.0,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,44,ema,tank,0.001,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,44,ema,bridge,0.334,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,D,44,ema,harbor,0.158,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/D/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,42,ema,ship,0.523,printed class_ap.txt (typically 3 decimals),0.523,0.523,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,42,ema,aircraft,0.107,printed class_ap.txt (typically 3 decimals),0.107,0.107,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,42,ema,car,0.0,printed class_ap.txt (typically 3 decimals),0.0,0.0,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,42,ema,tank,0.002,printed class_ap.txt (typically 3 decimals),0.002,0.002,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,42,ema,bridge,0.351,printed class_ap.txt (typically 3 decimals),0.351,0.351,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,42,ema,harbor,0.107,printed class_ap.txt (typically 3 decimals),0.107,0.107,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,43,ema,ship,0.528,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,43,ema,aircraft,0.056,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,43,ema,car,0.001,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,43,ema,tank,0.002,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,43,ema,bridge,0.351,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,43,ema,harbor,0.147,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_43/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,44,ema,ship,0.527,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,44,ema,aircraft,0.038,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,44,ema,car,0.0,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,44,ema,tank,0.001,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,44,ema,bridge,0.343,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
RSAR,noise_suppression,E,44,ema,harbor,0.103,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_44/0f98a48/methods/E/ddp2/eval_full_noise_suppression_ids_v1/class_ap.txt
