dataset,domain,method,seed,role,status,source_clean_TEST,source_corruption_mAP50,source_degradation,delta_A,recovery_ratio,interpretation
DIOR,cloudy,E,44,ema,complete,0.2948998510837555,0.29026827216148376,0.0046315789222717285,0.005427569150924683,1.1718615275722284,descriptive_only_unstable_near_zero_gap
DIOR,cloudy,F,42,ema,complete,0.2948998510837555,0.29026827216148376,0.0046315789222717285,-0.0024078190326690674,-0.5198700212341548,descriptive_only_unstable_near_zero_gap
DIOR,cloudy,F,43,ema,complete,0.2948998510837555,0.29026827216148376,0.0046315789222717285,-0.006374776363372803,-1.3763721768225983,descriptive_only_unstable_near_zero_gap
DIOR,cloudy,F,44,ema,complete,0.2948998510837555,0.29026827216148376,0.0046315789222717285,-0.005957514047622681,-1.2862814490702015,descriptive_only_unstable_near_zero_gap
DIOR,contrast,A,42,source,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,0.0,0.0,descriptive_only_unstable_near_zero_gap
DIOR,contrast,B,42,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,0.0029642581939697266,0.22293147811118783,descriptive_only_unstable_near_zero_gap
DIOR,contrast,B,43,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,0.0016396939754486084,0.12331564178194565,descriptive_only_unstable_near_zero_gap
DIOR,contrast,B,44,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,0.003891587257385254,0.29267264951901095,descriptive_only_unstable_near_zero_gap
DIOR,contrast,C,42,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,0.0031044185161590576,0.23347244510986992,descriptive_only_unstable_near_zero_gap
DIOR,contrast,C,43,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,0.0031782686710357666,0.2390264566392627,descriptive_only_unstable_near_zero_gap
DIOR,contrast,C,44,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,0.002678424119949341,0.20143489837817485,descriptive_only_unstable_near_zero_gap
DIOR,contrast,D,42,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,-0.003926903009414673,-0.2953286235554639,descriptive_only_unstable_near_zero_gap
DIOR,contrast,D,43,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,-1.9341707229614258e-05,-0.0014546220672219184,descriptive_only_unstable_near_zero_gap
DIOR,contrast,D,44,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,-0.0027691423892974854,-0.2082575017258228,descriptive_only_unstable_near_zero_gap
DIOR,contrast,E,42,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,0.003079026937484741,0.23156283339758474,descriptive_only_unstable_near_zero_gap
DIOR,contrast,E,43,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,0.0036666393280029297,0.2757551035045409,descriptive_only_unstable_near_zero_gap
DIOR,contrast,E,44,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,0.00326654314994812,0.2456652710662447,descriptive_only_unstable_near_zero_gap
DIOR,contrast,F,42,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,0.0008164346218109131,0.06140118880053075,descriptive_only_unstable_near_zero_gap
DIOR,contrast,F,43,ema,complete,0.2948998510837555,0.2816031277179718,0.013296723365783691,-0.0027975738048553467,-0.21039572892479,descriptive_only_unstable_near_zero_gap
